cid	len
1145702	237
1145714	183
1145726	199
1145754	252
1145770	168
1145783	180
1145791	189
1145795	246
1145799	236
1145800	179
1145804	198
1145810	239
1145828	193
1145832	237
1145834	143
1145837	211
1145848	225
1145857	229
1145869	161
1145872	296
1145882	187
1145888	180
1145902	219
1145908	193
1145913	315
1145916	203
1145922	201
1145925	200
1145935	175
1145940	264
1145956	277
1145963	198
1145977	180
1145995	191
1145996	180
1146007	177
1146009	193
1146014	204
1146019	185
1146022	225
1146028	194
1146034	367
1146035	190
1146080	193
1146081	180
1146082	317
1146087	106
1146121	217
1146138	284
1146139	174
1146142	280
1146147	183
1146153	237
1146159	220
1146160	180
1146177	221
1146181	174
1146191	187
1146205	200
1146213	187
1146224	463
1146228	192
1146235	290
1146238	226
1146264	192
1146265	212
1146269	172
1146272	248
1146275	193
1146279	180
1146280	184
1146281	300
1146287	271
1146290	196
1146316	193
1146328	106
1146333	180
1146334	193
1146344	176
1146349	490
1146358	180
1146359	186
1146378	205
1146385	226
1146388	179
1146397	275
1146401	210
1146402	479
1146403	187
1146411	318
1146417	532
1146421	278
1146422	202
1146424	214
1146463	172
1146466	217
1146470	210
1146479	187
1146495	203
1146497	199
1146511	171
1146521	181
1146528	335
1146532	192
1146558	246
1146574	193
1146590	457
1146601	213
1146607	193
1146623	237
1146625	258
1146627	229
1146632	283
1146638	233
1146642	174
1146643	184
1146647	294
1146649	283
1146652	473
1146657	279
1146659	188
1146661	269
1146674	284
1146676	410
1146679	198
1146680	213
1146688	339
1146703	211
1146706	264
1146722	189
1146726	179
1146736	182
1146742	221
1146746	193
1146747	200
1146751	292
1146762	275
1146796	258
1146806	187
1146809	395
1146812	244
1146836	528
1146838	184
1146839	153
1146841	214
1146846	227
1146851	192
1146858	176
1146886	194
1146891	187
1146903	226
1146906	205
1146917	173
1146919	462
1146920	245
1146934	241
1146936	288
1146956	186
1146960	252
1146967	181
1146973	187
1146976	189
1146988	205
1146995	291
1147015	228
1147021	226
1147022	538
1147027	259
1147035	224
1147039	217
1147044	357
1147046	213
1147071	230
1147075	341
1147081	196
1147100	207
1147103	287
1147110	185
1147128	201
1147131	434
1147144	289
1147147	192
1147150	241
1147155	230
1147163	398
1147175	173
1147186	222
1147189	194
1147192	185
1147195	336
1147203	246
1147204	192
1147209	198
1147218	260
1147223	191
1147231	317
1147241	207
1147247	542
1147255	187
1147256	180
1147284	193
1147290	149
1147326	217
1147348	171
1147355	315
1147361	267
1147368	180
1147377	183
1147382	306
1147388	190
1147393	224
1147397	187
1147428	223
1147435	178
1147438	312
1147449	184
1147454	143
1147455	188
1147477	262
1147480	168
1147484	338
1147486	175
1147503	250
1147514	208
1147526	216
1147530	334
1147533	193
1147537	199
1147542	175
1147559	199
1147569	200
1147579	184
1147588	266
1147622	205
1147630	219
1147632	200
1147642	266
1147648	196
1147652	398
1147663	207
1147688	262
1147709	198
1147730	231
1147731	196
1147742	223
1147757	298
1147760	183
1147772	471
1147773	165
1147784	194
1147792	174
1147794	181
1147805	247
1147820	229
1147821	181
1147822	252
1147823	253
1147828	179
1147856	245
1147867	199
1147875	295
1147877	185
1147881	342
1147902	321
1147909	223
1147911	204
1147918	188
1147924	187
1147930	233
1147947	181
1147949	180
1147974	326
1147982	285
1147984	265
1148003	199
1148004	242
1148007	1245
1148013	256
1148022	199
1148026	339
1148034	167
1148039	306
1148044	266
1148052	214
1148072	174
1148081	300
1148088	187
1148099	204
1148104	395
1148106	254
1148116	209
1148117	196
1148148	280
1148149	187
1148189	162
1148198	186
1148201	334
1148204	217
1148207	187
1148209	268
1148215	168
1148221	193
1148222	205
1148226	170
1148265	205
1148279	262
1148289	192
1148292	167
1148319	182
1148332	170
1148370	227
1148396	205
1148407	192
1148415	173
1148430	192
1148441	196
1148448	289
1148451	174
1148452	182
1148453	172
1148462	186
1148468	180
1148482	240
1148485	290
1148494	233
1148543	244
1148560	258
1148572	212
1148593	437
1148600	389
1148617	221
1148627	192
1148643	297
1148661	180
1148663	687
1148675	181
1148678	359
1148683	220
1148684	211
1148690	283
1148691	257
1148699	224
1148702	371
1148753	241
1148775	220
1148778	187
1148790	285
1148823	203
1148841	181
1148850	201
1148853	187
1148870	184
1148885	195
1148904	232
1148912	183
1148922	193
1148924	546
1148928	319
1148931	199
1148952	239
1148958	147
1148961	341
1148962	202
1148967	180
1148977	190
1148996	170
1149001	185
1149007	159
1149030	187
1149034	185
1149039	261
1149050	427
1149073	171
1149080	202
1149101	383
1149159	188
1149167	190
1149170	422
1149172	197
1149196	251
1149212	174
1149223	313
1149238	196
1149239	187
1149246	236
1149253	314
1149265	176
1149296	287
1149305	252
1149333	424
1149348	251
1149365	155
1149380	175
1149408	206
1149427	292
1149439	491
1149450	414
1149457	391
1149468	395
1149476	227
1149478	199
1149517	211
1149519	187
1149549	315
1149554	211
1149598	280
1149612	191
1149613	278
1149624	186
1149632	344
1149633	176
1149660	187
1149677	226
1149709	196
1149719	180
1149724	193
1149752	185
1149757	311
1149773	143
1149774	186
1149779	211
1149789	1076
1149825	190
1149834	213
1149835	177
1149860	331
1149879	192
1149885	185
1149963	180
1149968	212
1149970	232
1149981	190
1150000	163
1150003	220
1150009	134
1150014	156
1150016	192
1150022	295
1150026	201
1150032	231
1150062	279
1150065	180
1150094	184
1150109	263
1150113	193
1150119	194
1150139	187
1150154	220
1150155	193
1150166	205
1150179	339
1150203	168
1150208	148
1150217	212
1150234	218
1150251	173
1150286	150
1150287	382
1150309	199
1150317	218
1150335	186
1150383	184
1150388	165
1150408	172
1150411	193
1150429	211
1150486	377
1150495	217
1150502	192
1150504	245
1150535	327
1150542	325
1150554	299
1150575	193
1150584	187
1150588	175
1150595	179
1150606	187
1150621	259
1150625	243
1150630	174
1150665	259
1150667	199
1150692	292
1150716	187
1150739	350
1150740	300
1150769	203
1150776	144
1150785	192
1150788	178
1150803	196
1150816	247
1150818	317
1150826	649
1150835	278
1150853	420
1150883	325
1150894	199
1150895	189
1150916	196
1150927	186
1150950	275
1150961	186
1150962	198
1150990	213
1151028	208
1151029	704
1151048	300
1151071	183
1151083	194
1151088	199
1151098	183
1151105	280
1151118	268
1151130	198
1151142	198
1151160	174
1151163	363
1151266	193
1151292	174
1151317	181
1151331	190
1151351	191
1151371	205
1151373	181
1151380	206
1151405	174
1151412	201
1151432	209
1151442	314
1151469	397
1151474	177
1151481	256
1151483	171
1151490	236
1151565	215
1151575	231
1151581	174
1151589	218
1151601	193
1151617	348
1151642	216
1151721	167
1151738	203
1151750	186
1151766	221
1151769	180
1151770	239
1151776	219
1151778	197
1151792	186
1151806	200
1151818	153
1151823	189
1151832	180
1151853	265
1151858	143
1151872	305
1151894	195
1151909	314
1151924	212
1151927	298
1151932	181
1151942	166
1151949	190
1151977	320
1151980	186
1152092	284
1152118	759
1152156	334
1152165	149
1152167	444
1152171	232
1152194	372
1152201	318
1152202	375
1152227	301
1152253	278
1152255	186
1152261	182
1152267	203
1152268	301
1152276	215
1152278	191
1152323	263
1152364	202
1152386	253
1152392	201
1152405	253
1152424	213
1152426	189
1152429	198
1152430	260
1152431	199
1152444	326
1152448	186
1152453	447
1152458	146
1152464	256
1152470	256
1152473	156
1152478	203
1152486	277
1152495	514
1152529	195
1152568	411
1152601	186
1152654	198
1152672	324
1152677	193
1152699	172
1152707	214
1152708	184
1152715	196
1152719	224
1152721	214
1152722	184
1152723	269
1152737	186
1152754	342
1152764	247
1152771	181
1152773	256
1152784	210
1152802	182
1152815	277
1152820	204
1152829	177
1152833	165
1152843	179
1152853	270
1152867	270
1152868	249
1152882	245
1152903	171
1152909	190
1152922	235
1152937	175
1152970	185
1152988	373
1152991	226
1153000	254
1153003	227
1153029	189
1153047	210
1153063	221
1153072	224
1153103	261
1153110	392
1153146	266
1153159	184
1153163	252
1153194	193
1153211	168
1153234	196
1153237	205
1153245	187
1153248	216
1153263	204
1153275	160
1153289	210
1153296	181
1153311	199
1153318	196
1153337	192
1153343	208
1153354	287
1153380	233
1153382	187
1153402	193
1153435	175
1153452	243
1153463	115
1153484	206
1153513	196
1153578	187
1153588	226
1153596	181
1153602	247
1153606	308
1153619	167
1153622	227
1153668	244
1153676	282
1153677	233
1153688	244
1153693	192
1153718	193
1153722	363
1153755	313
1153766	230
1153792	202
1153815	174
1153822	239
1153823	229
1153853	302
1153859	202
1153877	241
1153891	187
1153907	213
1153914	197
1153922	174
1153988	174
1154001	226
1154022	178
1154066	283
1154067	491
1154083	356
1154114	219
1154116	196
1154185	166
1154191	267
1154193	221
1154277	186
1154283	211
1154288	256
1154313	229
1154333	186
1154334	199
1154341	251
1154350	508
1154370	190
1154381	284
1154396	199
1154397	177
1154438	296
1154466	210
1154487	185
1154529	190
1154543	230
1154553	205
1154562	242
1154564	265
1154572	188
1154583	157
1154607	196
1154614	176
1154654	186
1154673	155
1154696	171
1154699	181
1154719	199
1154720	201
1154742	247
1154775	184
1154787	190
1154802	296
1154809	206
1154830	175
1154843	191
1154888	444
1154912	211
1154913	202
1154930	174
1154933	168
1154950	199
1154958	187
1154970	255
1154981	202
1154985	256
1154999	176
1155003	190
1155012	227
1155013	218
1155020	219
1155027	211
1155041	150
1155059	205
1155062	238
1155071	312
1155083	220
1155088	184
1155126	194
1155127	227
1155136	244
1155152	189
1155178	190
1155208	193
1155210	234
1155236	236
1155246	197
1155266	201
1155276	190
1155286	198
1155287	169
1155296	536
1155310	297
1155315	241
1155356	193
1155391	219
1155395	241
1155432	198
1155449	199
1155455	162
1155464	168
1155469	169
1155479	265
1155500	235
1155520	204
1155524	181
1155536	175
1155548	174
1155561	229
1155564	295
1155571	193
1155607	443
1155634	222
1155660	358
1155667	190
1155673	224
1155678	261
1155686	199
1155708	199
1155713	220
1155736	361
1155749	382
1155766	179
1155773	182
1155776	224
1155788	174
1155798	149
1155819	307
1155845	231
1155847	218
1155862	255
1155868	200
1155880	183
1155900	206
1155913	195
1155924	205
1155933	227
1155963	206
1156028	249
1156029	287
1156030	223
1156032	174
1156033	181
1156035	167
1156047	173
1156053	374
1156087	163
1156100	205
1156105	220
1156117	230
1156126	191
1156143	194
1156199	189
1156210	396
1156230	181
1156245	443
1156252	245
1156257	230
1156260	187
1156264	263
1156267	192
1156277	214
1156280	184
1156308	190
1156312	174
1156317	224
1156321	159
1156336	242
1156337	192
1156349	183
1156359	308
1156369	291
1156374	263
1156382	189
1156386	223
1156390	170
1156391	299
1156396	554
1156414	287
1156453	202
1156489	198
1156503	227
1156509	193
1156515	205
1156547	183
1156551	192
1156559	250
1156560	601
1156586	174
1156588	279
1156596	170
1156621	321
1156650	214
1156670	173
1156683	229
1156687	190
1156700	246
1156758	152
1156761	193
1156781	189
1156796	250
1156800	239
1156815	199
1156835	204
1156843	573
1156846	190
1156914	211
1156936	233
1156937	283
1156963	189
1156971	170
1156972	207
1157009	190
1157016	204
1157040	190
1157063	217
1157064	143
1157084	192
1157101	320
1157115	250
1157135	244
1157144	222
1157165	182
1157187	331
1157192	265
1157194	208
1157203	173
1157226	202
1157231	284
1157234	346
1157254	294
1157264	168
1157276	407
1157282	219
1157313	326
1157328	187
1157363	236
1157381	182
1157398	227
1157399	183
1157406	411
1157407	183
1157418	205
1157424	156
1157429	183
1157445	514
1157456	494
1157481	284
1157487	197
1157489	175
1157507	442
1157510	194
1157512	257
1157517	253
1157532	270
1157542	234
1157562	174
1157565	194
1157566	348
1157570	236
1157576	175
1157578	197
1157580	214
1157587	293
1157590	171
1157607	184
1157616	187
1157620	174
1157627	216
1157634	233
1157635	283
1157639	193
1157668	236
1157677	174
1157687	255
1157691	213
1157701	180
1157728	175
1157734	278
1157748	254
1157753	251
1157755	184
1157757	269
1157783	153
1157793	195
1157809	251
1157811	287
1157813	210
1157818	72
1157821	177
1157823	318
1157828	193
1157835	333
1157839	482
1157844	225
1157850	180
1157852	249
1157858	186
1157865	196
1157874	215
1157880	177
1157904	244
1157907	266
1157915	166
1157924	199
1157936	205
1157949	180
1157961	357
1157970	231
1157978	315
1157987	518
1157991	215
1158000	194
1158011	534
1158047	249
1158054	217
1158063	284
1158065	180
1158068	180
1158071	239
1158073	313
1158086	180
1158102	193
1158103	201
1158117	295
1158133	293
1158135	235
1158143	229
1158146	206
1158158	210
1158170	365
1158183	217
1158187	204
1158190	232
1158198	362
1158200	200
1158202	378
1158210	228
1158229	181
1158241	211
1158302	187
1158316	211
1158319	253
1158323	236
1158340	203
1158349	187
1158387	226
1158393	240
1158394	190
1158400	271
1158416	187
1158419	202
1158432	186
1158449	391
1158467	184
1158470	319
1158489	180
1158491	279
1158498	194
1158510	357
1158512	211
1158514	167
1158521	336
1158524	270
1158539	193
1158545	570
1158546	191
1158559	219
1158563	192
1158569	199
1158574	210
1158591	249
1158592	180
1158595	319
1158596	207
1158601	187
1158603	252
1158605	168
1158606	190
1158609	521
1158635	221
1158638	199
1158664	190
1158665	215
1158668	196
1158670	248
1158672	324
1158676	214
1158679	156
1158696	209
1158722	223
1158723	221
1158738	178
1158756	199
1158772	238
1158800	365
1158810	221
1158815	182
1158838	234
1158839	178
1158844	211
1158851	182
1158878	664
1158889	171
1158900	226
1158914	187
1158917	222
1158922	180
1158925	180
1158951	306
1158955	197
1158960	192
1158982	175
1158994	498
1158999	223
1159025	177
1159032	220
1159035	190
1159050	181
1159056	197
1159086	192
1159090	149
1159092	277
1159100	206
1159101	275
1159104	325
1159111	171
1159112	192
1159115	223
1159121	221
1159122	517
1159128	275
1159130	193
1159131	222
1159135	174
1159136	192
1159147	208
1159151	198
1159163	183
1159169	297
1159205	200
1159224	217
1159230	339
1159236	266
1159237	409
1159241	180
1159246	187
1159248	200
1159249	453
1159254	475
1159255	231
1159296	350
1159305	186
1159308	195
1159312	223
1159328	169
1159331	164
1159349	264
1159357	190
1159358	223
1159372	226
1159379	222
1159408	154
1159421	430
1159422	141
1159433	211
1159439	226
1159444	168
1159447	289
1159451	416
1159477	192
1159480	288
1159483	287
1159484	180
1159493	272
1159501	265
1159502	388
1159507	192
1159521	248
1159533	264
1159571	238
1159576	206
1159578	224
1159579	187
1159582	201
1159588	186
1159595	143
1159607	243
1159613	188
1159621	246
1159630	185
1159633	175
1159634	161
1159646	187
1159668	381
1159684	296
1159688	165
1159689	177
1159695	202
1159702	187
1159705	187
1159707	184
1159712	435
1159715	154
1159725	264
1159731	296
1159739	193
1159755	193
1159756	313
1159763	100
1159769	146
1159792	211
1159828	174
1159832	205
1159850	199
1159864	233
1159885	212
1159889	201
1159899	169
1159900	179
1159905	322
1159906	235
1159916	187
1159917	192
1159921	208
1159927	331
1159943	174
1159962	206
1159984	193
1159991	198
1159992	290
1159999	184
1160005	182
1160011	187
1160017	335
1160018	254
1160027	71
1160037	184
1160039	149
1160064	181
1160066	373
1160072	186
1160083	133
1160094	210
1160104	308
1160115	399
1160127	256
1160129	196
1160131	214
1160136	181
1160137	310
1160154	306
1160195	213
1160197	218
1160199	212
1160247	293
1160263	223
1160280	214
1160289	190
1160297	187
1160324	184
1160340	181
1160370	165
1160379	272
1160393	189
1160396	163
1160419	181
1160433	288
1160441	371
1160445	229
1160455	184
1160456	187
1160486	154
1160503	207
1160515	224
1160528	194
1160547	187
1160565	199
1160575	242
1160577	235
1160595	187
1160630	190
1160639	170
1160676	181
1160678	245
1160679	332
1160711	251
1160718	158
1160719	186
1160729	224
1160754	177
1160775	166
1160776	422
1160781	180
1160796	231
1160805	218
1160826	283
1160832	184
1160873	168
1160875	187
1160891	199
1160921	208
1160935	273
1160936	213
1160937	174
1160943	252
1160947	196
1160954	174
1160957	274
1160968	236
1160982	186
1160989	615
1161008	174
1161014	297
1161049	184
1161064	208
1161106	361
1161109	254
1161153	186
1161159	179
1161199	283
1161219	183
1161246	182
1161248	252
1161263	190
1161268	342
1161272	186
1161321	190
1161323	245
1161326	268
1161327	187
1161336	166
1161337	420
1161384	323
1161386	202
1161389	187
1161397	243
1161403	200
1161414	205
1161416	154
1161417	211
1161428	209
1161444	180
1161460	322
1161492	182
1161506	222
1161510	192
1161511	316
1161512	196
1161513	277
1161515	208
1161517	177
1161520	422
1161522	321
1161540	207
1161544	251
1161565	238
1161586	190
1161588	202
1161594	282
1161595	281
1161605	177
1161607	180
1161690	169
1161704	211
1161706	196
1161735	180
1161815	425
1161819	187
1161821	181
1161825	143
1161826	168
1161839	181
1161843	196
1161846	257
1161854	309
1161888	214
1161892	235
1161903	195
1161927	222
1161928	184
1161933	252
1162020	201
1162032	187
1162034	200
1162047	187
1162064	284
1162071	80
1162079	183
1162106	263
1162126	208
1162136	265
1162157	255
1162162	220
1162172	186
1162176	217
1162202	187
1162206	189
1162225	234
1162227	302
1162235	224
1162247	186
1162250	262
1162271	265
1162282	167
1162283	232
1162293	190
1162296	222
1162307	277
1162313	202
1162318	200
1162324	199
1162330	383
1162332	166
1162338	198
1162371	208
1162377	232
1162385	199
1162403	285
1162413	360
1162414	192
1162420	206
1162433	391
1162451	186
